정산일자,,L PRT,사업장,창고,품목구분,상품군,상품군2,품번,품명,펄,폭/규격,Roll No / Lot No,이전품번,OPEN,location,단위,사용,재고수량,PO 번호,생산지,INV#,,Year
20260119 ,5245,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OBH101-20073,Belfortoak,,0.4*1260,ec230407-18,,N,[재고]   ,m,사용,166,, ,,,
20260119 ,5246,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OBH101-20073,Belfortoak,,0.4*1260,ec230407-19,,N,[재고]   ,m,사용,173,, ,,,
20260119 ,5247,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OBH101-40073,Belfortoak,,1260,md2745609-1,,Y,[재고]   ,m,사용,54,, ,,,
20260119 ,5248,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OBH101-40073,Belfortoak,,1260,md2745609-2,,Y,[재고]   ,m,사용,103,, ,,,
20260119 ,5249,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OBH101-40073,Belfortoak,,0.4*1260,bo101-190529-39df,,Y,[재고]   ,m,사용,145,, ,,,
20260119 ,5250,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OBH101-40073,Belfortoak,,0.4*1260,bo101-190617-22df,,Y,[재고]   ,m,사용,13,, ,,,
20260119 ,5251,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OBH101-40073,Belfortoak,,0.4*1260,bo101-190701-01df,,Y,[재고]   ,m,사용,20,, ,,,
20260119 ,5252,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OBH101-40073,Belfortoak,,0.4*1260,bo101-190701-02df,,Y,[재고]   ,m,사용,77,, ,,,
20260119 ,5253,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OBH101-40073,Belfortoak,,0.4*1260,bo190906-02재,,N,[재고]   ,m,사용,190,, ,,,
20260119 ,5254,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OBH101-40073,Belfortoak,,0.4*1260,bo190906-03재,,N,[재고]   ,m,사용,220,, ,,,
20260119 ,5255,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OBH101-40073,Belfortoak,,0.4*1260,bo190906-12df재,,N,[재고]   ,m,사용,196,, ,,,
20260119 ,5256,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OBH101-40073,Belfortoak,,0.4*1260,bo190906-13df재,,Y,[재고]   ,m,사용,4,, ,,,
20260119 ,5257,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OCH441-20010,Canterburyoak,,1260,md2237467-2,,Y,[재고]   ,m,사용,32,, ,,,
20260119 ,5258,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OCH441-20010,Canterburyoak,,0.4*1260,co101-180814-01,,N,[재고]   ,m,사용,150,, ,,,
20260119 ,5259,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OCH441-20010,Canterburyoak,,0.4*1260,co101-180814-03,,Y,[재고]   ,m,사용,80,, ,,,
20260119 ,5260,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OCH441-20010,Canterburyoak,,0.4*1260,co101-180814-04,,N,[재고]   ,m,사용,150,, ,,,
20260119 ,5261,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OCH441-20010,Canterburyoak,,0.4*1260,co101-180814-05,,N,[재고]   ,m,사용,120,, ,,,
20260119 ,5262,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OCH441-20010,Canterburyoak,,0.4*1260,co101-180814-07,,N,[재고]   ,m,사용,180,, ,,,
20260119 ,5263,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,ODHIK-1218,Dynaminoak,,1260,md16010607,,Y,[재고]   ,m,사용,34,, ,,,
20260119 ,5264,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,ODHIK-1218,Dynaminoak,,1260,md16010608,,N,[재고]   ,m,사용,50,, ,,,
20260119 ,5265,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,ODHIK-1218,Dynaminoak,,1260,md16010609,,N,[재고]   ,m,사용,50,, ,,,
20260119 ,5266,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,ODHIK-1218,Dynaminoak,,1260,md16010610,,N,[재고]   ,m,사용,50,, ,,,
20260119 ,5267,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,ODHIK-1218,Dynaminoak,,1260,md16010611,,N,[재고]   ,m,사용,50,, ,,,
20260119 ,5268,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,ODHIK-1218,Dynaminoak,,1260,md16010612,,N,[재고]   ,m,사용,50,, ,,,
20260119 ,5269,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OMH101-10139,Monterreyoaktrasv,,1260,md16010605,,Y,[재고]   ,m,사용,83,, ,,,
20260119 ,5270,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OMH101-10139,Monterreyoaktrasv,,1260,md16010606,,Y,[재고]   ,m,사용,64,, ,,,
20260119 ,5271,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OMH101-10139,Monterreyoaktrasv,,0.4*1260,mo101-190128-4df,,Y,[재고]   ,m,사용,3,, ,,,
20260119 ,5272,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OMH101-10139,Monterreyoaktrasv,,0.4*1260,mo101-190128-6df,,Y,[재고]   ,m,사용,60,, ,,,
20260119 ,5273,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OMH101-10139,Monterreyoaktrasv,,0.4*1260,mo101-190220-12,,N,[재고]   ,m,사용,65,, ,,,
20260119 ,5274,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OMH101-10139,Monterreyoaktrasv,,0.4*1260,mo101-190220-18,,N,[재고]   ,m,사용,117,, ,,,
20260119 ,5275,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OMH101-10139,Monterreyoaktrasv,,0.4*1260,mo101-190529-01,,N,[재고]   ,m,사용,150,, ,,,
20260119 ,5276,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OMH101-10139,Monterreyoaktrasv,,0.4*1260,mo101-190529-02,,N,[재고]   ,m,사용,150,, ,,,
20260119 ,5277,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OMH101-10139,Monterreyoaktrasv,,0.4*1260,mo101-190529-03,,N,[재고]   ,m,사용,160,, ,,,
20260119 ,5278,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OMH101-10139,Monterreyoaktrasv,,0.4*1260,mo101-190529-04,,N,[재고]   ,m,사용,135,, ,,,
20260119 ,5279,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OMH101-10139,Monterreyoaktrasv,,0.4*1260,mo101-190529-05,,N,[재고]   ,m,사용,120,, ,,,
20260119 ,5280,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OMH101-10139,Monterreyoaktrasv,,0.4*1260,mo101-190529-06,,N,[재고]   ,m,사용,122,, ,,,
20260119 ,5281,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OPH101-40076,Pasadena Oak,,1260,md2756416-1,,N,[재고]   ,m,사용,100,, ,,,
20260119 ,5282,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OPH101-40076,Pasadena Oak,,1260,md2756416-2,,Y,[재고]   ,m,사용,90,, ,,,
20260119 ,5283,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OPH101-40076,Pasadena Oak,,0.4*1260,po101-180417-01,,N,[재고]   ,m,사용,115,, ,,,
20260119 ,5284,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OPH101-40076,Pasadena Oak,,0.4*1260,po101-180417-02,,N,[재고]   ,m,사용,103,, ,,,
20260119 ,5285,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OSH101-10038,Sonoma Oak,,0.4*1260,so101-180615-01,,N,[재고]   ,m,사용,160,, ,,,
20260119 ,5286,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OSH101-10038,Sonoma Oak,,0.4*1260,so101-180615-02,,Y,[재고]   ,m,사용,75,, ,,,
20260119 ,5287,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OSH101-10057,Santanaoak,,1260,md2937437-1,,Y,[재고]   ,m,사용,74,, ,,,
20260119 ,5288,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OSH101-10057,Santanaoak,,1260,md2937437-2,,N,[재고]   ,m,사용,100,, ,,,
20260119 ,5289,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OSH101-10057,Santanaoak,,1260,md2937437-3,,Y,[재고]   ,m,사용,4,, ,,,
20260119 ,5290,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OSH101-40057,Santanaoak,,1260,md15122138,,Y,[재고]   ,m,사용,83,, ,,,
20260119 ,5291,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,OSH101-40057,Santanaoak,,1260,md15122139,,N,[재고]   ,m,사용,92,, ,,,
20260119 ,5292,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PCH010-02161,Cordobapine,,1260,md2656182-1,,Y,[재고]   ,m,사용,119,, ,,,
20260119 ,5293,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PCH010-02161,Cordobapine,,1260,md2656182-2,,Y,[재고]   ,m,사용,108,, ,,,
20260119 ,5294,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PFH045-30064,Fiordipelle,,0.4*1260,fp540-180625-01,,N,[재고]   ,m,사용,100,, ,,,
20260119 ,5295,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PFH045-30064,Fiordipelle,,0.4*1260,fp540-180625-02,,N,[재고]   ,m,사용,150,, ,,,
20260119 ,5296,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PFH045-30064,Fiordipelle,,0.4*1260,fp540-180625-03,,N,[재고]   ,m,사용,100,, ,,,
20260119 ,5297,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PFH045-30064,Fiordipelle,,0.4*1260,fp540-180625-04,,N,[재고]   ,m,사용,145,, ,,,
20260119 ,5298,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PWH022-44173,Wallisplum,,1260,md2825769-1,,Y,[재고]   ,m,사용,99,, ,,,
20260119 ,5299,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PWH022-44173,Wallisplum,,1260,md2825769-2,,Y,[재고]   ,m,사용,85,, ,,,
20260119 ,5300,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PWH022-53273,Wallisplum,,1260,md2713118-1,,Y,[재고]   ,m,사용,73,, ,,,
20260119 ,5301,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PWH022-53273,Wallisplum,,1260,md2713118-2,,Y,[재고]   ,m,사용,64,, ,,,
20260119 ,5302,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PWH022-53273,Wallisplum,,0.45*1260,ec170913-11,,Y,[재고]   ,m,사용,120,, ,,,
20260119 ,5303,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PWH022-53273,Wallisplum,,0.4*1270,wpB220-180504-01,,N,[재고]   ,m,사용,150,, ,,,
20260119 ,5304,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PWH022-53273,Wallisplum,,0.4*1270,wpB220-180504-02,,N,[재고]   ,m,사용,150,, ,,,
20260119 ,5305,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PWH022-53273,Wallisplum,,0.4*1270,wpB220-180504-03,,N,[재고]   ,m,사용,155,, ,,,
20260119 ,5306,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PWH022-53273,Wallisplum,,0.4*1270,wpB220-180504-04,,N,[재고]   ,m,사용,155,, ,,,
20260119 ,5307,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PWH022-53273,Wallisplum,,0.4*1270,wpB220-180504-05,,N,[재고]   ,m,사용,150,, ,,,
20260119 ,5308,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PWH022-53273,Wallisplum,,0.4*1270,wpB220-180504-06,,N,[재고]   ,m,사용,135,, ,,,
20260119 ,5309,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PWH022-53273,Wallisplum,,0.4*1270,wpB220-180504-07,,N,[재고]   ,m,사용,150,, ,,,
20260119 ,5310,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PWH022-53273,Wallisplum,,0.4*1270,wpB220-180504-08,,N,[재고]   ,m,사용,155,, ,,,
20260119 ,5311,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PWH022-53273,Wallisplum,,0.4*1270,wpB220-180504-09,,Y,[재고]   ,m,사용,90,, ,,,
20260119 ,5312,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PWH022-53273,Wallisplum,,0.4*1260,wpB220-180518-23,,Y,[재고]   ,m,사용,65,, ,,,
20260119 ,5313,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PWH022-53273,Wallisplum,,0.4*1260,wpB220-180518-25,,N,[재고]   ,m,사용,100,, ,,,
20260119 ,5314,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PWH022-83273,Wallisplum,,1260,md15122131,,Y,[재고]   ,m,사용,48,, ,,,
20260119 ,5315,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PWH022-83273,Wallisplum,,1260,md15122132,,Y,[재고]   ,m,사용,70,, ,,,
20260119 ,5316,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PWH022-83273,Wallisplum,,0.4*1260,wp220-181119-07,,Y,[재고]   ,m,사용,79,, ,,,
20260119 ,5317,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,PWH022-83273,Wallisplum,,0.4*1260,wp220-181119-11,,N,[재고]   ,m,사용,165,, ,,,
20260119 ,5318,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,RAH021-22192,Armagnacruster,,1260,md2486003-1,,Y,[재고]   ,m,사용,63,, ,,,
20260119 ,5319,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,RAH021-22192,Armagnacruster,,1260,md2485867-1,,N,[재고]   ,m,사용,100,, ,,,
20260119 ,5320,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,RAH021-22192,Armagnacruster,,1260,md2485867-2,,N,[재고]   ,m,사용,96,, ,,,
20260119 ,5321,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,RAH021-22192,Armagnacruster,,1260,md2485867-3,,Y,[재고]   ,m,사용,38,, ,,,
20260119 ,5322,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,RFH011-40073,Frassinoryoba,,1260,md15122105,,Y,[재고]   ,m,사용,68,, ,,,
20260119 ,5323,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,RFH011-40073,Frassinoryoba,,1260,md15122106,,Y,[재고]   ,m,사용,76,, ,,,
20260119 ,5324,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,RSH075-10078,Serengeti,,1260,md2829995-1,,Y,[재고]   ,m,사용,103,, ,,,
20260119 ,5325,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,RSH075-10078,Serengeti,,1260,md2829995-2,,N,[재고]   ,m,사용,120,, ,,,
20260119 ,5326,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SAM145-20025,Alpine Slate,,0.3*1260,as541-191120-01df,,N,[재고]   ,m,사용,100,, ,,,
20260119 ,5327,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SAM145-20025,Alpine Slate,,0.3*1260,as541-191120-02df,,Y,[재고]   ,m,사용,62,, ,,,
20260119 ,5328,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SCH045-40097,Colosseo,,1260,md15122117,,Y,[재고]   ,m,사용,63,, ,,,
20260119 ,5329,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SCH045-40097,Colosseo,,1260,md15122118,,N,[재고]   ,m,사용,65,, ,,,
20260119 ,5330,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SCM175-10050,Cuscino,,0.3*1260,cs541-191120-01df,,Y,[재고]   ,m,사용,83,, ,,,
20260119 ,5331,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFG-10101-120E4,Denver Oak,,0.3*E2G20,ec17030602,,Y,[재고]   ,m,사용,118,, ,,,
20260119 ,5332,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFG-20187-005E4,Columbia Walnut,,0.3*E2G20,ec17030605,,Y,[재고]   ,m,사용,243,, ,,,
20260119 ,5333,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-10004-136E6,Colorado Oak,,1260,sf241836515121102,,Y,[재고]   ,m,사용,153,, ,,,
20260119 ,5334,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-10004-136E6,Colorado Oak,,1260,sf16031804,,Y,[재고]   ,m,사용,10,, ,,,
20260119 ,5335,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-10004-136E6,Colorado Oak,,1260,sf16031805,,Y,[재고]   ,m,사용,95,, ,,,
20260119 ,5336,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-10004-136E6,Colorado Oak,,0.2*1260,co100-180115-01,,N,[재고]   ,m,사용,190,, ,,,
20260119 ,5337,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-10004-136E6,Colorado Oak,,0.2*1260,co100-180115-02,,Y,[재고]   ,m,사용,203,, ,,,
20260119 ,5338,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-10263-003E4/g5,Rovere Kendal,,0.2*1260,rk102-190114-01,,Y,[재고]   ,m,사용,247,, ,,,
20260119 ,5339,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-10263-003E4/g5,Rovere Kendal,,0.2*1260,rk102-190322-07,,N,[재고]   ,m,사용,60,, ,,,
20260119 ,5340,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-10263-003E4/g5,Rovere Kendal,,0.2*1260,rk102-190322-08,,N,[재고]   ,m,사용,93,, ,,,
20260119 ,5341,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-10263-003E4/g5,Rovere Kendal,,0.2*1260,rk102-190322-12,,N,[재고]   ,m,사용,194,, ,,,
20260119 ,5342,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-11028-155E6,Coimbra Esche,,0.15*1260,ec170725-02,,N,[재고]   ,m,사용,200,, ,,,
20260119 ,5343,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-11028-155E6,Coimbra Esche,,0.15*1260,ec170725-03,,N,[재고]   ,m,사용,200,, ,,,
20260119 ,5344,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-11028-155E6,Coimbra Esche,,0.15*1260,ec170725-04,,N,[재고]   ,m,사용,200,, ,,,
20260119 ,5345,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-11028-155E6,Coimbra Esche,,0.15*1260,ec170725-05,,Y,[재고]   ,m,사용,163,, ,,,
20260119 ,5346,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-11049-002E4/g5,Palm Beach Ash,,0.2*1260,pa110-190114-02df,,Y,[재고]   ,m,사용,212,, ,,,
20260119 ,5347,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-11049-002E4/g5,Palm Beach Ash,,0.2*1260,pa110-190322-03,,N,[재고]   ,m,사용,200,, ,,,
20260119 ,5348,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-11049-002E4/g5,Palm Beach Ash,,0.2*1260,pa110-190322-04,,N,[재고]   ,m,사용,175,, ,,,
20260119 ,5349,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-11049-002E4/g5,Palm Beach Ash,,0.2*1260,pa110-190322-05,,N,[재고]   ,m,사용,200,, ,,,
20260119 ,5350,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-11049-002E4/g5,Palm Beach Ash,,0.2*1260,pa110-190322-11,,N,[재고]   ,m,사용,85,, ,,,
20260119 ,5351,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-12057-103E4/g5,Tribeca,,0.2*1260,tb120-190114-02,,Y,[재고]   ,m,사용,242,, ,,,
20260119 ,5352,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-12057-103E4/g5,Tribeca,,0.2*1260,tb120-190322-05,,N,[재고]   ,m,사용,200,, ,,,
20260119 ,5353,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-12057-103E4/g5,Tribeca,,0.2*1260,tb120-190322-06,,N,[재고]   ,m,사용,150,, ,,,
20260119 ,5354,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-12057-103E4/g5,Tribeca,,0.2*1260,tb120-190322-09,,N,[재고]   ,m,사용,200,, ,,,
20260119 ,5355,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-12057-103E4/g5,Tribeca,,0.2*1260,tb120-190322-11,,N,[재고]   ,m,사용,205,, ,,,
20260119 ,5356,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-12057-103E4/g5,Tribeca,,0.2*1260,tb120-190322-12,,N,[재고]   ,m,사용,200,, ,,,
20260119 ,5357,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-12057-103E4/g5,Tribeca,,0.2*1260,tb120-190322-13,,N,[재고]   ,m,사용,174,, ,,,
20260119 ,5358,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-20153-102E6,Winchester Walnut,,0.15*1260,ec170725-06,,Y,[재고]   ,m,사용,68,, ,,,
20260119 ,5359,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-20153-102E6,Winchester Walnut,,0.2*1260,ww201-180115-01,,Y,[재고]   ,m,사용,4,, ,,,
20260119 ,5360,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-20153-102E6,Winchester Walnut,,0.2*1260,ww200429-01,,N,[재고]   ,m,사용,130,, ,,,
20260119 ,5361,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-20153-102E6,Winchester Walnut,,0.2*1260,ww200429-02,,N,[재고]   ,m,사용,134,, ,,,
20260119 ,5362,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-20153-102E6,Winchester Walnut,,0.2*1260,ww200429-03,,N,[재고]   ,m,사용,146,, ,,,
20260119 ,5363,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-20153-102E6,Winchester Walnut,,0.2*1260,ww200429-04,,N,[재고]   ,m,사용,200,, ,,,
20260119 ,5364,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-20153-102E6,Winchester Walnut,,0.2*1260,ww200429-05,,N,[재고]   ,m,사용,192,, ,,,
20260119 ,5365,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-22037-238E4/g5,Wallis Plum,,0.2*1260,wp190114-02,,Y,[재고]   ,m,사용,230,, ,,,
20260119 ,5366,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-22037-238E4/g5,Wallis Plum,,0.2*1260,wp220-190322-08,,N,[재고]   ,m,사용,71,, ,,,
20260119 ,5367,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-22037-238E4/g5,Wallis Plum,,0.2*1260,wp220-190322-10,,Y,[재고]   ,m,사용,203,, ,,,
20260119 ,5368,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-22037-238E4/g5,Wallis Plum,,0.2*1260,wp220-190322-11,,N,[재고]   ,m,사용,163,, ,,,
20260119 ,5369,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-23004-004E4,Zebrawood,,0.2*1260,zw230-190109-01,,Y,[재고]   ,m,사용,93,, ,,,
20260119 ,5370,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-23004-004E4,Zebrawood,,0.2*1260,zw230-190813-06,,N,[재고]   ,m,사용,225,, ,,,
20260119 ,5371,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-23004-004E4,Zebrawood,,0.2*1260,zw230-190813-08,,N,[재고]   ,m,사용,250,, ,,,
20260119 ,5372,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-23004-004E4,Zebrawood,,0.2*1260,zw230-190813-10,,Y,[재고]   ,m,사용,198,, ,,,
20260119 ,5373,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-23004-004E4,Zebrawood,,0.2*1260,zw230-190813-13,,N,[재고]   ,m,사용,200,, ,,,
20260119 ,5374,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-23004-125E6,Zebrawood,,1260,sf16031811,,Y,[재고]   ,m,사용,17,, ,,,
20260119 ,5375,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-24009-118E6,Kandy Jacaranda,,1260,2419455-08139,,Y,[재고]   ,m,사용,187,, ,,,
20260119 ,5376,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-24009-118E6,Kandy Jacaranda,,1260,sf241945515121103,,Y,[재고]   ,m,사용,176,, ,,,
20260119 ,5377,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-24009-118E6,Kandy Jacaranda,,0.2*1260,kj240-190220-01,,Y,[재고]   ,m,사용,163,, ,,,
20260119 ,5378,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-24009-118E6,Kandy Jacaranda,,0.2*1260,kj240-190220-02,,N,[재고]   ,m,사용,100,, ,,,
20260119 ,5379,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-26025-120E6,Outline,,1260,sf2419688-3,,N,[재고]   ,m,사용,200,, ,,,
20260119 ,5380,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SFP-26025-120E6,Outline,,1260,sf16031819,,Y,[재고]   ,m,사용,168,, ,,,
20260119 ,5381,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,SGA045-30136,Grace Stone,,0.3*1260,ec231011-03,,Y,[재고]   ,m,사용,160,, ,,,
20260119 ,5382,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,STH045-20065,Twist,,1260,md2928481-2,,Y,[재고]   ,m,사용,21,, ,,,
20260119 ,5383,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,STH045-20065,Twist,,0.4*1260,tw540-191120-11df,,N,[재고]   ,m,사용,150,, ,,,
20260119 ,5384,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,STH045-20065,Twist,,0.4*1260,tw540-191120-12df,,N,[재고]   ,m,사용,150,, ,,,
20260119 ,5385,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,STH045-20065,Twist,,0.4*1260,tw540-191120-14,,N,[재고]   ,m,사용,150,, ,,,
20260119 ,5386,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,STH045-22165,Twist,,1260,md15122127,,Y,[재고]   ,m,사용,65,, ,,,
20260119 ,5387,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,STH045-22165,Twist,,1260,md15122128,,Y,[재고]   ,m,사용,83,, ,,,
20260119 ,5388,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,STH045-42165,Twist,,1260,md2717535-1,,Y,[재고]   ,m,사용,98,, ,,,
20260119 ,5389,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,STH045-42165,Twist,,1260,md2717535-2,,N,[재고]   ,m,사용,120,, ,,,
20260119 ,5390,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,STH045-42165,Twist,,1260,md2717535-3,,Y,[재고]   ,m,사용,46,, ,,,
20260119 ,5391,N,본사,본사창고,[7] 상품,[4] 스마트플렉스,,STH045-62165,Twist,,1260,md2888260-1,,Y,[재고]   ,m,사용,105,, ,,,
